Nphotons,Cm,Ch,Bm,Bh,T,sR,sG,sB,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000
720000,0.2,0.1,0.5,0.75,74.365,50.708,37.992,0.15,0.0258832,0.0266004,0.0273049,0.028151,0.0291096,0.0299466,0.0309919,0.0318198,0.0327743,0.0338782,0.0348644,0.0359479,0.0372062,0.038564,0.0407489,0.044615,0.0480898,0.0506344,0.0532203,0.0563015,0.0590387,0.0621014,0.0643801,0.0657537,0.0667314,0.0674742,0.0680405,0.0689061,0.0691978,0.0697734,0.069956,0.0701702,0.0705068,0.071025,0.0719657,0.0735645,0.0754438,0.0773557,0.0796363,0.082066,0.0841643,0.0871326,0.0914786,0.100347,0.116521,0.135899,0.153143,0.171313,0.187761,0.2009,0.212739,0.22337,0.23374,0.243364,0.251039,0.260162,0.268622,0.27711,0.286548,0.29583,0.306748
730000,0.2,0.1,0.5,0.75,74.263,50.717,37.927,0.15,0.0258434,0.0266317,0.0274011,0.028146,0.0290354,0.0298942,0.0306972,0.0316981,0.0328681,0.0337727,0.0349946,0.0361556,0.037108,0.0385683,0.0408206,0.0446247,0.0478473,0.050625,0.0532662,0.0562184,0.0591439,0.0619335,0.0640706,0.0654005,0.0664997,0.0674336,0.0679711,0.0687613,0.0693085,0.0697251,0.0702752,0.0703023,0.0706328,0.0711025,0.0723308,0.0734776,0.075228,0.0775947,0.0795112,0.0816256,0.0838909,0.0870191,0.091476,0.100692,0.11677,0.135868,0.153865,0.171103,0.187222,0.200673,0.213075,0.223157,0.233131,0.243288,0.252068,0.260023,0.268405,0.277303,0.286396,0.296613,0.30697
740000,0.2,0.1,0.5,0.75,74.327,50.666,37.964,0.15,0.0258932,0.0265774,0.0273086,0.0280751,0.0289481,0.0299305,0.0309003,0.031778,0.0329741,0.0339347,0.0350642,0.0359111,0.0373002,0.0383198,0.040705,0.0443572,0.0477395,0.0507347,0.0534217,0.0561196,0.0593229,0.0618791,0.064148,0.0655903,0.0665489,0.0675979,0.0682459,0.0688938,0.0694535,0.0700177,0.0701109,0.0702561,0.0704725,0.0713623,0.0720316,0.0736531,0.0756775,0.0779505,0.0797914,0.0816558,0.0840071,0.087092,0.0915866,0.100504,0.116965,0.135806,0.153878,0.170776,0.1875,0.201285,0.212784,0.223486,0.233804,0.242794,0.25147,0.260293,0.268425,0.276863,0.286347,0.295866,0.306538
750000,0.2,0.1,0.5,0.75,74.28,50.731,38.116,0.15,0.0258857,0.0266933,0.0274739,0.0282296,0.0291655,0.0301166,0.0310552,0.0319723,0.0330964,0.0340316,0.035149,0.0359657,0.0371994,0.0385791,0.040601,0.0445589,0.0479795,0.050972,0.0533753,0.0560744,0.0592351,0.0619326,0.0639669,0.0655133,0.0666157,0.067208,0.0678112,0.0688019,0.0692937,0.0697718,0.0702575,0.0701139,0.0703431,0.0711588,0.0723012,0.0738839,0.0756514,0.0779208,0.0797663,0.0818784,0.0837073,0.0867298,0.0913157,0.100455,0.116651,0.136068,0.153469,0.171572,0.187184,0.201316,0.212706,0.223762,0.232969,0.242741,0.251454,0.260341,0.268565,0.277332,0.286395,0.296166,0.306597
760000,0.2,0.1,0.5,0.75,74.335,50.705,37.987,0.15,0.0257435,0.0265507,0.0273421,0.0282721,0.029056,0.0299856,0.0308835,0.031801,0.0328007,0.0338046,0.0348591,0.035927,0.0372123,0.0384895,0.0407562,0.0445137,0.0478952,0.0508875,0.0533514,0.0563467,0.0592434,0.0617929,0.064003,0.0657426,0.0665638,0.0674814,0.0680481,0.0689423,0.0695329,0.0696364,0.0701638,0.0702728,0.0702706,0.0712535,0.0723959,0.0741098,0.0756396,0.0777611,0.079752,0.0819673,0.084155,0.0871852,0.0912841,0.100242,0.116915,0.135667,0.153339,0.171097,0.187557,0.201353,0.212219,0.22314,0.23363,0.243413,0.251353,0.260328,0.268987,0.276758,0.286352,0.296485,0.307118
770000,0.2,0.1,0.5,0.75,74.236,50.734,38.025,0.15,0.0258008,0.0265122,0.0275062,0.0282135,0.0291133,0.0298948,0.0309846,0.0318469,0.0328643,0.0340443,0.0350093,0.0361189,0.0372248,0.0385423,0.0407243,0.0447295,0.0478011,0.050834,0.0532446,0.0561797,0.0591537,0.0617144,0.0639375,0.065596,0.0666443,0.067243,0.0678871,0.0683966,0.0694532,0.0700142,0.0701252,0.0701969,0.0708181,0.0712481,0.0721258,0.0736486,0.0755938,0.0774337,0.0799583,0.0819739,0.084014,0.0869141,0.0914426,0.100654,0.116836,0.136189,0.153638,0.171178,0.187641,0.201408,0.212889,0.223263,0.233894,0.242897,0.251552,0.260506,0.268306,0.27701,0.286228,0.296112,0.306625
780000,0.2,0.1,0.5,0.75,74.309,50.71,37.992,0.15,0.0258031,0.0265673,0.0273801,0.0282003,0.0291052,0.0299569,0.030789,0.0318577,0.032933,0.0338998,0.034892,0.0360666,0.0370606,0.0385867,0.040688,0.0446423,0.0478919,0.0508269,0.0531569,0.0563856,0.0591993,0.0619242,0.0639226,0.0655688,0.0667684,0.0673827,0.0681443,0.068786,0.0691006,0.0697609,0.0701029,0.0704371,0.0705645,0.0712148,0.0719155,0.0739553,0.0755797,0.0777476,0.0796745,0.0815352,0.0839411,0.0868337,0.0913535,0.100447,0.116655,0.135582,0.153179,0.170984,0.187735,0.200941,0.212351,0.223374,0.233517,0.242687,0.25132,0.259751,0.268508,0.276857,0.285636,0.29577,0.306419
790000,0.2,0.1,0.5,0.75,74.232,50.705,37.945,0.15,0.0256852,0.0265437,0.0272485,0.0280448,0.0289306,0.0298991,0.0308119,0.0318831,0.0329635,0.0339614,0.0350046,0.0361491,0.0372585,0.0384846,0.0406533,0.0444034,0.0478902,0.0508207,0.0531885,0.0562025,0.0591039,0.0617256,0.0640934,0.0655613,0.0664966,0.0671927,0.0678744,0.0685357,0.0691156,0.0698928,0.0703534,0.070316,0.0706048,0.0709537,0.0718424,0.0736319,0.0757458,0.0776129,0.0799645,0.0816192,0.0840258,0.0874324,0.0914463,0.100316,0.116806,0.135785,0.153064,0.17139,0.187187,0.201081,0.21262,0.223033,0.233801,0.243121,0.251226,0.260199,0.268936,0.27699,0.285908,0.295979,0.306377
800000,0.2,0.1,0.5,0.75,74.338,50.725,37.924,0.15,0.0258239,0.0266476,0.0274224,0.0282273,0.0289839,0.0297873,0.030799,0.0317808,0.0328006,0.0336895,0.034991,0.0360196,0.0370891,0.0384976,0.0407735,0.0447526,0.0478732,0.0508667,0.0534474,0.0561451,0.0591021,0.0620497,0.0639888,0.0658452,0.0667176,0.0673489,0.0679106,0.0689372,0.0692447,0.0699175,0.0698188,0.0700247,0.0702914,0.0710748,0.0719521,0.0737711,0.0757524,0.0775797,0.0795304,0.0815641,0.0842889,0.0872779,0.0915099,0.100218,0.116465,0.135839,0.153176,0.171444,0.187824,0.201485,0.212895,0.223446,0.233775,0.242714,0.251287,0.260015,0.268673,0.27738,0.285553,0.296017,0.306348
810000,0.2,0.1,0.5,0.75,74.304,50.721,38.037,0.15,0.0258882,0.0266236,0.027443,0.0281845,0.0291386,0.0299749,0.030902,0.0318972,0.0329679,0.0339755,0.0350515,0.0361654,0.0373024,0.038593,0.0405737,0.0446066,0.047771,0.0507264,0.053382,0.0563396,0.059161,0.0618988,0.0640317,0.0656442,0.0665813,0.0675115,0.0681474,0.0687647,0.0695572,0.069936,0.0700074,0.0705001,0.0702774,0.071444,0.072003,0.0738834,0.0757431,0.077615,0.0796514,0.081505,0.084,0.087214,0.0912708,0.100332,0.116807,0.135807,0.153437,0.171092,0.1879,0.201182,0.212253,0.223589,0.233715,0.242761,0.251258,0.259935,0.268233,0.276975,0.286145,0.295972,0.30683
820000,0.2,0.1,0.5,0.75,74.321,50.726,37.983,0.15,0.0259112,0.0265454,0.0273719,0.0282569,0.0290629,0.0299325,0.0308058,0.031902,0.0327714,0.0338049,0.0350362,0.0361609,0.0371767,0.0385773,0.0408284,0.0445527,0.047841,0.0506746,0.0533936,0.0563899,0.0591771,0.0618797,0.0639655,0.0656747,0.0668564,0.0675984,0.0680243,0.0685305,0.0691533,0.0698633,0.0700439,0.0701921,0.0703498,0.0711235,0.0721267,0.0737111,0.0756924,0.0777709,0.0794509,0.0814971,0.0838766,0.0867915,0.0916435,0.100339,0.116743,0.13602,0.153471,0.171316,0.187401,0.201269,0.212621,0.223881,0.23394,0.243088,0.251769,0.259879,0.268455,0.276811,0.285819,0.296159,0.306392
830000,0.2,0.1,0.5,0.75,74.37,50.608,38.006,0.15,0.0259265,0.0266436,0.0274278,0.0283065,0.0291585,0.0298829,0.0308539,0.031763,0.0327655,0.0339447,0.0348978,0.0359843,0.0370447,0.0383685,0.0404802,0.0444453,0.0476925,0.0506241,0.0533278,0.0563421,0.0590953,0.0621193,0.0640999,0.0656839,0.0668049,0.0675794,0.0680783,0.0686097,0.069104,0.0696733,0.070003,0.0702352,0.0706709,0.0710087,0.0720909,0.0733317,0.0757197,0.077575,0.0797519,0.0815514,0.0841411,0.0869808,0.0917265,0.100418,0.116859,0.135855,0.153139,0.171039,0.18755,0.201478,0.212625,0.223006,0.233147,0.243147,0.251682,0.260323,0.268613,0.276886,0.285645,0.295957,0.306548
840000,0.2,0.1,0.5,0.75,74.258,50.701,38.053,0.15,0.0258847,0.0266247,0.0273715,0.0282053,0.0291021,0.0300286,0.0309658,0.0318641,0.0330424,0.0339892,0.0349704,0.0361595,0.0372516,0.0385609,0.0406816,0.0444833,0.0478772,0.0507458,0.0531427,0.0560458,0.0593008,0.0617688,0.064088,0.0655961,0.0666492,0.0674393,0.0678538,0.0686899,0.0693122,0.0698062,0.0702155,0.0701265,0.0703634,0.0711532,0.0720841,0.0737897,0.0754871,0.0775948,0.0793487,0.0816977,0.0841819,0.0868357,0.0914493,0.100254,0.116854,0.136023,0.153399,0.170857,0.18759,0.200801,0.212394,0.223411,0.233725,0.243393,0.2516,0.260152,0.268495,0.277189,0.28601,0.296013,0.307083
850000,0.2,0.1,0.5,0.75,74.342,50.684,37.996,0.15,0.0257353,0.0265557,0.027382,0.028218,0.0291458,0.0300393,0.030932,0.0317148,0.0326845,0.0337323,0.0348952,0.0360848,0.0370484,0.0385934,0.0406207,0.0446189,0.0477804,0.0508883,0.0532886,0.0562419,0.0590773,0.0621236,0.0641185,0.0656035,0.0666885,0.0674512,0.0680209,0.0686618,0.0689869,0.069817,0.0701459,0.0700166,0.0702409,0.0711001,0.0722233,0.0737673,0.0755073,0.0775732,0.0797406,0.0818622,0.0839958,0.0870622,0.0917841,0.100708,0.116965,0.136345,0.153361,0.171279,0.187426,0.201271,0.21246,0.223283,0.233843,0.243116,0.251735,0.26036,0.268803,0.276722,0.286145,0.295667,0.306758
860000,0.2,0.1,0.5,0.75,74.3,50.684,37.988,0.15,0.025761,0.0265724,0.0273853,0.0282236,0.0290917,0.0299644,0.0309096,0.0317695,0.0327343,0.0338549,0.0348923,0.0359594,0.0371118,0.0385416,0.0405339,0.0446339,0.0479384,0.0508211,0.0531664,0.0563277,0.0591762,0.0618425,0.0638644,0.0655554,0.0667653,0.0675251,0.067983,0.0687733,0.069168,0.0695979,0.0702027,0.0700626,0.0703701,0.0713369,0.072077,0.0736507,0.0753954,0.0775506,0.0794161,0.0814592,0.0845165,0.0870747,0.0915447,0.0999994,0.11689,0.13581,0.153204,0.1711,0.187412,0.201046,0.212565,0.223487,0.233309,0.242973,0.251906,0.26021,0.268037,0.277212,0.286345,0.296295,0.306841
870000,0.2,0.1,0.5,0.75,74.289,50.714,38.103,0.15,0.025731,0.0266734,0.0274206,0.0283204,0.029185,0.0300296,0.0310877,0.0319388,0.0329871,0.0339189,0.0350822,0.0360316,0.0373176,0.038443,0.0408134,0.0446334,0.0478407,0.0506179,0.0533736,0.0561192,0.0592195,0.061934,0.0640957,0.0657621,0.0665723,0.0671403,0.0678723,0.0687146,0.0694033,0.0697494,0.0700727,0.0701681,0.0704425,0.0712701,0.0721856,0.0737592,0.0754419,0.0774659,0.0795033,0.0816164,0.0838707,0.086961,0.0914883,0.100434,0.116911,0.135846,0.153322,0.171395,0.187828,0.201606,0.212728,0.223339,0.233321,0.242788,0.251415,0.260535,0.268573,0.276863,0.286193,0.295837,0.306322
880000,0.2,0.1,0.5,0.75,74.335,50.734,38.044,0.15,0.025835,0.0266295,0.0272619,0.0282234,0.0291408,0.0299131,0.0310474,0.0319659,0.0329311,0.0339524,0.0351621,0.0359713,0.0371851,0.0384892,0.0408272,0.0446748,0.047875,0.0507828,0.0534164,0.0561965,0.0592713,0.0618756,0.0640374,0.065822,0.0667803,0.0674188,0.0681697,0.0688465,0.0694888,0.0698307,0.0700903,0.0700134,0.070579,0.0713121,0.0722469,0.0736713,0.0755512,0.0772868,0.0793958,0.0815412,0.0840484,0.0868628,0.0914008,0.100464,0.117024,0.135853,0.15348,0.171226,0.187568,0.201428,0.212618,0.223497,0.233173,0.242712,0.25165,0.259803,0.268871,0.276918,0.285609,0.296141,0.306389
890000,0.2,0.1,0.5,0.75,74.296,50.669,37.996,0.15,0.0258788,0.0266028,0.0273666,0.0280974,0.0290036,0.0299123,0.0310016,0.0319419,0.0328955,0.0338199,0.0348181,0.0359617,0.037156,0.038432,0.0406314,0.0445277,0.0478496,0.0507653,0.0533061,0.0561542,0.0592104,0.061797,0.0640858,0.0656137,0.0665799,0.0673211,0.0680424,0.0688112,0.0692015,0.0699123,0.0701889,0.0701206,0.0703673,0.0711334,0.0721394,0.0738768,0.0756047,0.0775237,0.0797336,0.0817409,0.0840989,0.0869493,0.0917941,0.100264,0.117016,0.136046,0.153226,0.171123,0.187303,0.201095,0.212315,0.223566,0.233938,0.243501,0.251675,0.26025,0.268506,0.277314,0.286027,0.296257,0.306495
900000,0.2,0.1,0.5,0.75,74.195,50.703,38.013,0.15,0.0257806,0.0265451,0.0274221,0.0281778,0.029068,0.0299497,0.0309374,0.0319281,0.0328669,0.0338285,0.0348256,0.0361018,0.037237,0.0385897,0.0407862,0.0446162,0.0477131,0.0507083,0.0533083,0.0559563,0.0590929,0.0616307,0.0639843,0.0655451,0.0664013,0.0673908,0.067977,0.068562,0.0694855,0.0698123,0.0701728,0.0700277,0.0704811,0.0709439,0.072042,0.0738487,0.0755925,0.0773521,0.0796547,0.0816592,0.0839889,0.0868686,0.091714,0.10036,0.116771,0.135741,0.153499,0.171031,0.187377,0.201453,0.212977,0.223704,0.233355,0.242802,0.251604,0.2601,0.267885,0.276863,0.286141,0.295609,0.306783
910000,0.2,0.1,0.5,0.75,74.195,50.666,37.991,0.15,0.0257165,0.0264972,0.027224,0.0280223,0.0288771,0.0301104,0.0309037,0.0320259,0.0328632,0.0339015,0.0349159,0.0359964,0.0373088,0.0383468,0.0406327,0.0445145,0.0476875,0.0507742,0.0532634,0.0560452,0.0589838,0.0617838,0.0637298,0.0653827,0.0665547,0.0674563,0.0682759,0.0688045,0.0692347,0.069943,0.0702636,0.0702837,0.0706397,0.0709886,0.0719284,0.0735263,0.0754523,0.0775714,0.0795986,0.0815914,0.0840259,0.0872201,0.0916398,0.100409,0.116835,0.135691,0.153819,0.171308,0.187526,0.201019,0.212483,0.223358,0.233685,0.243241,0.251307,0.26029,0.268392,0.277381,0.286412,0.296182,0.306823
920000,0.2,0.1,0.5,0.75,74.262,50.687,37.959,0.15,0.0258311,0.0264795,0.0272936,0.02818,0.0290131,0.0298353,0.0307741,0.0319384,0.0329483,0.0338557,0.0349352,0.0359162,0.0371531,0.0385053,0.0406218,0.0445723,0.0479056,0.0508635,0.0531904,0.0559936,0.0591882,0.0618651,0.0639323,0.0655068,0.0666244,0.0674428,0.0681068,0.0688239,0.0695335,0.0699559,0.0700338,0.0700629,0.070482,0.0711268,0.072348,0.0739107,0.0755878,0.0774832,0.0796555,0.0817209,0.0840121,0.0869395,0.0914137,0.100478,0.116782,0.136064,0.1533,0.1709,0.187562,0.201222,0.212564,0.223368,0.233208,0.243377,0.251437,0.260086,0.268496,0.277012,0.28609,0.295912,0.306735
930000,0.2,0.1,0.5,0.75,74.344,50.727,37.973,0.15,0.0258322,0.0266321,0.0273944,0.0281973,0.0289856,0.0299243,0.0308697,0.0318295,0.0328808,0.0338624,0.0349537,0.0360905,0.0373298,0.0385936,0.0408278,0.0444989,0.0478335,0.0506713,0.0533684,0.0563211,0.0592216,0.0619946,0.0642173,0.0656476,0.0667942,0.0673865,0.068197,0.0687908,0.0692682,0.0698823,0.0700923,0.070151,0.0705407,0.0710711,0.0719047,0.0737487,0.0754479,0.0774441,0.0799015,0.0819439,0.0842608,0.0870818,0.0912342,0.100607,0.116936,0.135793,0.153341,0.171126,0.187226,0.201248,0.212563,0.223159,0.233395,0.242849,0.251577,0.260385,0.268542,0.277026,0.285931,0.296155,0.306174
940000,0.2,0.1,0.5,0.75,74.292,50.718,37.999,0.15,0.0257271,0.0264598,0.0273241,0.0281857,0.0291643,0.0298795,0.0308959,0.0319739,0.0327765,0.0338105,0.0350766,0.0359608,0.037124,0.038806,0.0407143,0.0445726,0.0477609,0.0507256,0.0533859,0.0562621,0.0590111,0.0620718,0.0640895,0.0655234,0.0665664,0.0673343,0.0680374,0.0687785,0.0694541,0.0698478,0.070191,0.0701251,0.0704077,0.0712855,0.0722365,0.073831,0.075362,0.0775852,0.0794633,0.0814058,0.0837803,0.0870894,0.0916556,0.100411,0.116901,0.135989,0.153335,0.170885,0.187448,0.201319,0.212699,0.223173,0.23392,0.243269,0.251444,0.260326,0.268748,0.277106,0.286168,0.295812,0.306405
950000,0.2,0.1,0.5,0.75,74.276,50.723,37.979,0.15,0.0260366,0.0266642,0.0274283,0.0282319,0.0291179,0.0298564,0.0308293,0.0317244,0.0328771,0.0340095,0.0349115,0.0360415,0.0371636,0.0386638,0.040701,0.0445928,0.0479459,0.0507067,0.0533568,0.0561575,0.0591558,0.061825,0.0639889,0.0656531,0.0665137,0.0673409,0.0684015,0.0686941,0.0693908,0.0696643,0.0698605,0.0701174,0.0702886,0.0710291,0.0720167,0.0736934,0.0755458,0.0776235,0.0797199,0.0818095,0.0843347,0.0870277,0.0913754,0.100223,0.116791,0.136293,0.153199,0.171569,0.187219,0.201374,0.212503,0.223414,0.233112,0.243125,0.251516,0.260062,0.268734,0.277385,0.285975,0.296513,0.306329
960000,0.2,0.1,0.5,0.75,74.231,50.685,38.128,0.15,0.0259243,0.026719,0.0274264,0.0283313,0.0291679,0.0301377,0.03109,0.0321322,0.0327845,0.0337804,0.0349837,0.0360067,0.0372606,0.0386058,0.0406592,0.0446229,0.047664,0.0507299,0.0533134,0.0561086,0.0590174,0.0617501,0.0640073,0.0654908,0.0666294,0.0672741,0.0679798,0.0687775,0.0695679,0.0698087,0.0701017,0.0703165,0.0703818,0.0711736,0.0721111,0.073991,0.0758201,0.0777306,0.0795313,0.0815584,0.0838741,0.087162,0.0912288,0.100519,0.116861,0.136174,0.153215,0.171753,0.187132,0.201584,0.212634,0.223301,0.233694,0.243181,0.25157,0.260311,0.268168,0.277134,0.286131,0.296083,0.306682
970000,0.2,0.1,0.5,0.75,74.37,50.745,38.076,0.15,0.025699,0.0266712,0.0274206,0.0282788,0.0291667,0.0301192,0.0309907,0.031984,0.0328596,0.0338732,0.0349434,0.0359712,0.0372162,0.0386836,0.0407357,0.0447659,0.0478769,0.050793,0.053375,0.0563282,0.0593713,0.0621496,0.0640708,0.0655355,0.0667104,0.0675358,0.0679521,0.0688451,0.0693606,0.0696944,0.0702996,0.0703455,0.0703508,0.071097,0.0720267,0.0735249,0.0755473,0.0775337,0.0796353,0.0817256,0.0843248,0.0871445,0.0914307,0.100472,0.116551,0.135709,0.153195,0.17139,0.187299,0.201172,0.212962,0.223112,0.233116,0.242784,0.251452,0.259887,0.268573,0.277179,0.285588,0.296252,0.306614
980000,0.2,0.1,0.5,0.75,74.311,50.697,38.012,0.15,0.0257563,0.026495,0.0273914,0.0282077,0.029113,0.0300212,0.0309377,0.0318132,0.0328189,0.0337959,0.0349209,0.0360651,0.0371809,0.0387331,0.0406898,0.0446177,0.0476848,0.0506419,0.0532812,0.056164,0.0593467,0.0620169,0.0640263,0.0656207,0.0665209,0.0676032,0.0679987,0.0688009,0.069206,0.0697692,0.070152,0.0700765,0.0705209,0.0710323,0.0722104,0.0739993,0.0755382,0.0776548,0.079394,0.0817265,0.0838662,0.0868767,0.0915111,0.100483,0.116473,0.136048,0.153426,0.171087,0.18751,0.200958,0.212724,0.223762,0.233938,0.242795,0.251993,0.260061,0.268189,0.277231,0.286084,0.295805,0.306237
990000,0.2,0.1,0.5,0.75,74.326,50.68,38.005,0.15,0.0258555,0.0265225,0.0273145,0.0282314,0.0290349,0.0300074,0.0308597,0.0318722,0.0329627,0.0338619,0.0349134,0.0359495,0.0370633,0.0387486,0.0406828,0.0445548,0.047692,0.0506257,0.053312,0.0561085,0.0594025,0.0620413,0.0640476,0.0655083,0.0667913,0.0675481,0.0678984,0.068752,0.0695274,0.0700009,0.0700984,0.0698877,0.070451,0.071182,0.0722023,0.073728,0.0753933,0.0775441,0.0798216,0.0817309,0.0843661,0.0870647,0.0915655,0.100636,0.117092,0.136425,0.15328,0.171143,0.187441,0.201217,0.212785,0.223259,0.233604,0.242656,0.251301,0.260254,0.268618,0.277209,0.285948,0.295953,0.306597
1e+06,0.2,0.1,0.5,0.75,74.266,50.706,37.995,0.15,0.0259275,0.0266137,0.027386,0.0282238,0.0290002,0.0298805,0.03085,0.0319878,0.0328796,0.0339373,0.0349796,0.0360765,0.0371767,0.0385721,0.0407951,0.0445519,0.0476867,0.0507594,0.0533777,0.0560316,0.0592121,0.0618309,0.0641043,0.0656629,0.0665053,0.067241,0.0680175,0.0685876,0.0693886,0.0698643,0.0701854,0.0702903,0.0705317,0.0708386,0.0719833,0.0734814,0.0754006,0.077336,0.0794818,0.0816574,0.0840991,0.0870228,0.091507,0.100119,0.11664,0.136007,0.153464,0.171269,0.187465,0.201183,0.212741,0.22373,0.233464,0.242955,0.251876,0.260165,0.268616,0.277179,0.286435,0.295808,0.307117
