Cm,Ch,Bm,Bh,T,R,G,B
0.216,0,0.6,0.6,0.202,80.39,58.15,46.67
0.216,0,0.6,0.6,0.25,77.04,57.46,46.44
0.216,0,0.6,0.8,0.01,131.53,117.55,106.25
0.216,0,0.6,0.8,0.058,99.43,82.2,61.43
0.216,0,0.6,0.8,0.106,90.48,67.31,47.24
0.216,0,0.6,0.8,0.154,84.5,61.87,44.24
0.216,0,0.6,0.8,0.202,78.96,59.92,42.65
0.216,0,0.6,0.8,0.25,77.92,56.96,43.45
0.216,0,0.6,1,0.01,132.86,114.45,108.21
0.216,0,0.6,1,0.058,99.43,82.2,61.43
0.216,0,0.6,1,0.106,90.48,67.31,47.24
0.216,0,0.6,1,0.154,84.5,61.87,44.24
0.216,0,0.6,1,0.202,78.96,59.92,42.65
0.216,0,0.6,1,0.25,77.92,56.96,43.45
0.216,0,0.8,0,0.01,128.05,112.51,106.41
0.216,0,0.8,0,0.058,96.38,79.68,58.42
0.216,0,0.8,0,0.106,86,65.11,44.84
0.216,0,0.8,0,0.154,78.96,58.86,42.98
0.216,0,0.8,0,0.202,76.07,53.98,42.1
0.216,0,0.8,0,0.25,74.23,54.46,42.44
0.216,0,0.8,0.2,0.01,128.05,112.51,106.41
0.216,0,0.8,0.2,0.058,96.38,79.68,58.42
0.216,0,0.8,0.2,0.106,86,65.11,44.84
0.216,0,0.8,0.2,0.154,78.96,58.86,42.98
0.216,0,0.8,0.2,0.202,77.76,56.62,44.61
0.216,0,0.8,0.2,0.25,73.48,54.47,44.81
0.216,0,0.8,0.4,0.01,131.54,115.87,109.52
0.216,0,0.8,0.4,0.058,103.99,79.71,60.34
0.216,0,0.8,0.4,0.106,90.06,66.45,48.43
0.216,0,0.8,0.4,0.154,80,60.34,44.16
0.216,0,0.8,0.4,0.202,77.76,56.62,44.61
0.216,0,0.8,0.4,0.25,73.48,54.47,44.81
0.216,0,0.8,0.6,0.01,131.54,115.87,109.52
0.216,0,0.8,0.6,0.058,103.99,79.71,60.34
0.216,0,0.8,0.6,0.106,90.06,66.45,48.43
0.216,0,0.8,0.6,0.154,80,60.34,44.16
0.216,0,0.8,0.6,0.202,77.76,56.62,44.61
0.216,0,0.8,0.6,0.25,73.48,54.47,44.81
0.216,0,0.8,0.8,0.01,131.54,115.87,109.52
0.216,0,0.8,0.8,0.058,103.99,79.71,60.34
0.216,0,0.8,0.8,0.106,90.06,66.45,48.43
0.216,0,0.8,0.8,0.154,80,60.34,44.16
0.216,0,0.8,0.8,0.202,77.76,56.62,44.61
0.216,0,0.8,0.8,0.25,73.48,54.46,44.81
0.216,0,0.8,1,0.01,129.53,112.38,105.52
0.216,0,0.8,1,0.058,99.41,77.58,55.29
0.216,0,0.8,1,0.106,87.14,63.65,45.21
0.216,0,0.8,1,0.154,80.12,59.65,42.38
0.216,0,0.8,1,0.202,73.65,56.03,41.57
0.216,0,0.8,1,0.25,71.66,53.01,43.06
0.216,0,1,0,0.01,125.74,112.42,103.02
0.216,0,1,0,0.058,97.83,75.06,53.09
0.216,0,1,0,0.106,82.46,59.08,43.26
0.216,0,1,0,0.154,76.86,55.74,42.54
0.216,0,1,0,0.202,70.37,53.32,40.14
0.216,0,1,0,0.25,66.95,50.43,42.18
0.216,0,1,0.2,0.01,125.74,112.42,103.02
0.216,0,1,0.2,0.058,97.83,75.06,53.09
0.216,0,1,0.2,0.106,82.46,59.08,43.26
0.216,0,1,0.2,0.154,76.86,55.74,42.54
0.216,0,1,0.2,0.202,70.37,53.32,40.14
0.216,0,1,0.2,0.25,66.95,50.43,42.18
0.216,0,1,0.4,0.01,125.74,112.42,103.02
0.216,0,1,0.4,0.058,97.83,75.06,53.09
0.216,0,1,0.4,0.106,81.97,59.07,43.28
0.216,0,1,0.4,0.154,74.56,53.28,39.96
0.216,0,1,0.4,0.202,70.43,51.62,38.47
0.216,0,1,0.4,0.25,67.2,48.55,39.67
0.216,0,1,0.6,0.01,129.85,115.1,107.18
0.216,0,1,0.6,0.058,97.78,75.28,55.63
0.216,0,1,0.6,0.106,81.4,60.16,44.16
0.216,0,1,0.6,0.154,74.56,53.28,39.96
0.216,0,1,0.6,0.202,70.43,51.62,38.47
0.216,0,1,0.6,0.25,67.2,48.55,39.67
0.216,0,1,0.8,0.01,129.85,115.1,107.18
0.216,0,1,0.8,0.058,97.78,75.28,55.63
0.216,0,1,0.8,0.106,81.4,60.16,44.16
0.216,0,1,0.8,0.154,74.56,53.28,39.96
0.216,0,1,0.8,0.202,70.43,51.62,38.47
0.216,0,1,0.8,0.25,67.2,48.55,39.67
0.216,0,1,1,0.01,129.85,115.1,107.18
0.216,0,1,1,0.058,97.78,75.28,55.63
0.216,0,1,1,0.106,81.4,60.16,44.16
0.216,0,1,1,0.154,74.56,53.28,39.96
0.216,0,1,1,0.202,70.43,51.62,38.47
0.216,0,1,1,0.25,67.2,48.55,39.67
0.216,0.002,0,0,0.01,140.62,119.73,104.01
0.216,0.002,0,0,0.058,120.2,93.78,63.54
0.216,0.002,0,0,0.106,108.7,79.66,50.57
0.216,0.002,0,0,0.154,104.34,73.03,49.33
0.216,0.002,0,0,0.202,99.3,69.63,49.23
0.216,0.002,0,0,0.25,94.45,68.43,50.15
0.216,0.002,0,0.2,0.01,140.87,119.66,104.42
0.216,0.002,0,0.2,0.058,119.22,93.87,62.82
0.216,0.002,0,0.2,0.106,108.35,80.1,51.1
0.216,0.002,0,0.2,0.154,103.99,72.47,49.15
0.216,0.002,0,0.2,0.202,98.27,69.56,49.92
0.216,0.002,0,0.2,0.25,93.88,68.74,49.91
0.216,0.002,0,0.4,0.01,140.88,119.69,104.38
0.216,0.002,0,0.4,0.058,119.1,93.4,62.87
0.216,0.002,0,0.4,0.106,107.9,80.11,51.35
0.216,0.002,0,0.4,0.154,103.63,72.95,48.81
0.216,0.002,0,0.4,0.202,98.47,69.71,49.19
0.216,0.002,0,0.4,0.25,94.12,68.34,49.62
0.216,0.002,0,0.6,0.01,136.34,121.91,104.09
0.216,0.002,0,0.6,0.058,119.57,92.93,65.19
0.216,0.002,0,0.6,0.106,111.82,83.04,52.44
0.216,0.002,0,0.6,0.154,104.78,76.32,49.54
0.216,0.002,0,0.6,0.202,99.73,72.07,47.87
0.216,0.002,0,0.6,0.25,98.77,69.79,46.81
0.216,0.002,0,0.8,0.01,137.63,121.78,104.76
0.216,0.002,0,0.8,0.058,119.31,93.99,66.17
0.216,0.002,0,0.8,0.106,111.76,82.6,53.38
0.216,0.002,0,0.8,0.154,105.95,76.54,50.33
0.216,0.002,0,0.8,0.202,99.96,72.23,48.09
0.216,0.002,0,0.8,0.25,98.93,69.79,46.75
0.216,0.002,0,1,0.01,136.95,121.85,103.77
0.216,0.002,0,1,0.058,119.38,94.25,66.5
0.216,0.002,0,1,0.106,112.89,82.88,52.79
0.216,0.002,0,1,0.154,105.3,76.79,49.81
0.216,0.002,0,1,0.202,100.44,72.16,47.76
0.216,0.002,0,1,0.25,97.99,68.17,51.05
0.216,0.002,0.2,0,0.01,135.28,116.8,104.18
0.216,0.002,0.2,0,0.058,115.57,90.17,63.39
0.216,0.002,0.2,0,0.106,104.08,74.18,52.57
0.216,0.002,0.2,0,0.154,98.42,70.19,49.57
0.216,0.002,0.2,0,0.202,93.78,66.26,50.47
0.216,0.002,0.2,0,0.25,89.32,62.37,49.96
0.216,0.002,0.2,0.2,0.01,136.9,117.17,104.33
0.216,0.002,0.2,0.2,0.058,115.96,90.22,63.62
0.216,0.002,0.2,0.2,0.106,104.43,74.13,53.19
0.216,0.002,0.2,0.2,0.154,97.96,69.15,49.69
0.216,0.002,0.2,0.2,0.202,93.58,66.35,50.97
0.216,0.002,0.2,0.2,0.25,89.5,63.24,50.12
0.216,0.002,0.2,0.4,0.01,137.25,116.54,104.28
0.216,0.002,0.2,0.4,0.058,115.7,90.14,63.73
0.216,0.002,0.2,0.4,0.106,103.93,74.14,52.79
0.216,0.002,0.2,0.4,0.154,97.47,69.67,50.17
0.216,0.002,0.2,0.4,0.202,93.3,66.31,50.78
0.216,0.002,0.2,0.4,0.25,89.72,63.3,50.35
0.216,0.002,0.2,0.6,0.01,133.17,120.66,103.55
0.216,0.002,0.2,0.6,0.058,112.9,90.79,61.09
0.216,0.002,0.2,0.6,0.106,102.3,77.24,49.5
0.216,0.002,0.2,0.6,0.154,98.27,69.25,46.54
0.216,0.002,0.2,0.6,0.202,93.07,64.24,46.33
0.216,0.002,0.2,0.6,0.25,88.38,63.94,46.86
0.216,0.002,0.2,0.8,0.01,133.87,121.32,104
0.216,0.002,0.2,0.8,0.058,112.9,90.61,61.61
0.216,0.002,0.2,0.8,0.106,101.71,76.94,50.11
0.216,0.002,0.2,0.8,0.154,98.1,68.93,46.73
0.216,0.002,0.2,0.8,0.202,92.65,64.26,46.57
0.216,0.002,0.2,0.8,0.25,88.79,64.08,46.67
0.216,0.002,0.2,1,0.01,132.34,121.09,103.52
0.216,0.002,0.2,1,0.058,112.9,90.76,60.76
0.216,0.002,0.2,1,0.106,102.75,77.05,49.91
0.216,0.002,0.2,1,0.154,98.49,68.75,47.25
0.216,0.002,0.2,1,0.202,93.12,63.93,47.03
0.216,0.002,0.2,1,0.25,88.21,63.83,46.73
0.216,0.002,0.4,0,0.01,133.1,116.24,103.93
0.216,0.002,0.4,0,0.058,110.28,85.02,57.45
0.216,0.002,0.4,0,0.106,97.03,68.71,48.67
0.216,0.002,0.4,0,0.154,88.7,64.05,45.46
0.216,0.002,0.4,0,0.202,84.1,59.83,44.54
0.216,0.002,0.4,0,0.25,80.5,58.95,45.66
0.216,0.002,0.4,0.2,0.01,133.17,116.27,103.83
0.216,0.002,0.4,0.2,0.058,110.25,85.01,58.5
0.216,0.002,0.4,0.2,0.106,97.06,68.79,49.17
0.216,0.002,0.4,0.2,0.154,88.34,63.81,44.96
0.216,0.002,0.4,0.2,0.202,83.5,59.22,44.59
0.216,0.002,0.4,0.2,0.25,80.5,58.5,45.11
0.216,0.002,0.4,0.4,0.01,131.62,116.17,103.76
0.216,0.002,0.4,0.4,0.058,109.53,85.03,58.1
0.216,0.002,0.4,0.4,0.106,97.03,69.64,48.64
0.216,0.002,0.4,0.4,0.154,88.61,63.88,45.41
0.216,0.002,0.4,0.4,0.202,83.74,59.9,44.59
0.216,0.002,0.4,0.4,0.25,81.03,58.83,44.83
0.216,0.002,0.4,0.6,0.01,129.75,116.03,102.58
0.216,0.002,0.4,0.6,0.058,104.53,82.31,60.84
0.216,0.002,0.4,0.6,0.106,94.8,71.63,50.17
0.216,0.002,0.4,0.6,0.154,87.87,67.29,45.8
0.216,0.002,0.4,0.6,0.202,84.44,62.5,44.41
0.216,0.002,0.4,0.6,0.25,82.17,61.22,43.54
0.216,0.002,0.4,0.8,0.01,130.48,116.16,99.09
0.216,0.002,0.4,0.8,0.058,104.44,82.6,59.47
0.216,0.002,0.4,0.8,0.106,94.37,71.56,50.54
0.216,0.002,0.4,0.8,0.154,88.12,67.04,46.2
0.216,0.002,0.4,0.8,0.202,84.55,62.39,44.34
0.216,0.002,0.4,0.8,0.25,82.35,61.27,43.82
0.216,0.002,0.4,1,0.01,131.04,117.07,98.59
0.216,0.002,0.4,1,0.058,103.84,82.11,59.66
0.216,0.002,0.4,1,0.106,95.91,72.19,50.74
0.216,0.002,0.4,1,0.154,88.49,66.99,45.11
0.216,0.002,0.4,1,0.202,84.56,62.87,42.85
0.216,0.002,0.4,1,0.25,81.79,61.13,44.14
0.216,0.002,0.6,0,0.01,131.36,115.93,98.57
0.216,0.002,0.6,0,0.058,99.13,78.96,57.76
0.216,0.002,0.6,0,0.106,90.13,66.99,47.77
0.216,0.002,0.6,0,0.154,82.84,60.51,43.21
0.216,0.002,0.6,0,0.202,78.23,58.65,42.4
0.216,0.002,0.6,0,0.25,76.4,57.25,42.67
0.216,0.002,0.6,0.2,0.01,130.34,117.67,100.86
0.216,0.002,0.6,0.2,0.058,101.89,78.47,56.02
0.216,0.002,0.6,0.2,0.106,89.94,66.52,47.25
0.216,0.002,0.6,0.2,0.154,82.82,60.37,43.61
0.216,0.002,0.6,0.2,0.202,78.25,58.83,42.76
0.216,0.002,0.6,0.2,0.25,76.46,56.89,42.52
0.216,0.002,0.6,0.4,0.01,130.99,118.07,99.77
0.216,0.002,0.6,0.4,0.058,103.11,78.39,56.26
0.216,0.002,0.6,0.4,0.106,89.91,66.91,46.2
0.216,0.002,0.6,0.4,0.154,82.62,60.34,43.91
0.216,0.002,0.6,0.4,0.202,78.72,58.31,42.63
0.216,0.002,0.6,0.4,0.25,76.47,56.51,42.67
0.216,0.002,0.6,0.6,0.01,129.95,118.31,99.17
0.216,0.002,0.6,0.6,0.058,103.24,77.76,55.61
0.216,0.002,0.6,0.6,0.106,90.07,67.27,47.54
0.216,0.002,0.6,0.6,0.154,82.74,60.54,43.67
0.216,0.002,0.6,0.6,0.202,82.81,58.43,42.4
0.216,0.002,0.6,0.6,0.25,77.08,57.12,41.92
0.216,0.002,0.6,0.8,0.01,126.62,117.79,105.04
0.216,0.002,0.6,0.8,0.058,108.55,82.62,59.11
0.216,0.002,0.6,0.8,0.106,93.18,69.96,48.55
0.216,0.002,0.6,0.8,0.154,87.1,63.82,44.63
0.216,0.002,0.6,0.8,0.202,83.37,58.82,42.67
0.216,0.002,0.6,0.8,0.25,77.2,57.21,42.19
0.216,0.002,0.6,1,0.01,126.06,118,105.75
0.216,0.002,0.6,1,0.058,107.9,83.01,58.38
0.216,0.002,0.6,1,0.106,93.23,69.9,47.71
0.216,0.002,0.6,1,0.154,87.76,64.08,43.66
0.216,0.002,0.6,1,0.202,83.03,58.7,43
0.216,0.002,0.6,1,0.25,77.24,56.79,42.69
0.216,0.002,0.8,0,0.01,126.84,117.84,102.42
0.216,0.002,0.8,0,0.058,103.74,80.01,58.29
0.216,0.002,0.8,0,0.106,87.84,67.49,46.55
0.216,0.002,0.8,0,0.154,83.48,58.89,43.17
0.216,0.002,0.8,0,0.202,77.64,56.25,42.06
0.216,0.002,0.8,0,0.25,72.97,53.42,42.3
0.216,0.002,0.8,0.2,0.01,126.49,117.38,102.15
0.216,0.002,0.8,0.2,0.058,96.49,75.55,55.5
0.216,0.002,0.8,0.2,0.106,86.25,61.31,45.42
0.216,0.002,0.8,0.2,0.154,77.71,56.2,43.95
0.216,0.002,0.8,0.2,0.202,73.18,55.09,42.79
0.216,0.002,0.8,0.2,0.25,68.8,53.95,43.6
0.216,0.002,0.8,0.4,0.01,129.48,111.33,99.13
0.216,0.002,0.8,0.4,0.058,95.74,75.27,55.06
0.216,0.002,0.8,0.4,0.106,86.38,60.16,45.6
0.216,0.002,0.8,0.4,0.154,78.14,56.96,44.01
0.216,0.002,0.8,0.4,0.202,72.29,55.59,42.42
0.216,0.002,0.8,0.4,0.25,68.32,53.58,43.3
0.216,0.002,0.8,0.6,0.01,129.62,111.02,99.04
0.216,0.002,0.8,0.6,0.058,95.63,76.13,54.6
0.216,0.002,0.8,0.6,0.106,86.15,61.31,45.52
0.216,0.002,0.8,0.6,0.154,78.18,56.22,44.03
0.216,0.002,0.8,0.6,0.202,72.09,55.55,42.3
0.216,0.002,0.8,0.6,0.25,69.19,54.19,43.42
0.216,0.002,0.8,0.8,0.01,129.69,111.84,98.15
0.216,0.002,0.8,0.8,0.058,96.56,75.7,55.45
0.216,0.002,0.8,0.8,0.106,85.95,60.69,45.66
0.216,0.002,0.8,0.8,0.154,79.65,58.53,43
0.216,0.002,0.8,0.8,0.202,76.86,54.91,44.29
0.216,0.002,0.8,0.8,0.25,74.21,53.13,45.16
0.216,0.002,0.8,1,0.01,130.34,113.46,101.01
0.216,0.002,0.8,1,0.058,100.92,78.78,56.69
0.216,0.002,0.8,1,0.106,86.65,65.82,47.35
0.216,0.002,0.8,1,0.154,79.29,58.08,44.05
0.216,0.002,0.8,1,0.202,77.57,54.82,44.26
0.216,0.002,0.8,1,0.25,73.74,53.01,45.44
0.216,0.002,1,0,0.01,130.4,113.51,100.46
0.216,0.002,1,0,0.058,97.85,76.13,52.85
0.216,0.002,1,0,0.106,82.62,61.95,44.93
0.216,0.002,1,0,0.154,77.04,56.2,42.81
0.216,0.002,1,0,0.202,71.26,51.3,43.74
0.216,0.002,1,0,0.25,68.08,50.33,43.82
0.216,0.002,1,0.2,0.01,130.24,113.28,99.88
0.216,0.002,1,0.2,0.058,97.61,76.3,53
0.216,0.002,1,0.2,0.106,82.76,61.98,44.46
0.216,0.002,1,0.2,0.154,77.52,55.69,43.11
0.216,0.002,1,0.2,0.202,70.6,51.39,43.92
0.216,0.002,1,0.2,0.25,67.5,50.01,44.17
0.216,0.002,1,0.4,0.01,129.52,113.27,100
0.216,0.002,1,0.4,0.058,94.67,76.47,53.94
0.216,0.002,1,0.4,0.106,85.81,61.08,43.2
0.216,0.002,1,0.4,0.154,78.39,54.83,38.95
0.216,0.002,1,0.4,0.202,72.69,51.46,39.93
0.216,0.002,1,0.4,0.25,68.51,49.68,40.86
0.216,0.002,1,0.6,0.01,128.09,110.72,98.61
0.216,0.002,1,0.6,0.058,94.77,76.79,54.42
0.216,0.002,1,0.6,0.106,86.16,61.3,44.33
0.216,0.002,1,0.6,0.154,78.46,55.93,38.93
0.216,0.002,1,0.6,0.202,74.06,50.11,40.72
0.216,0.002,1,0.6,0.25,67.96,49.34,40.8
0.216,0.002,1,0.8,0.01,128.76,110.57,98.8
0.216,0.002,1,0.8,0.058,94.25,76.51,54.24
0.216,0.002,1,0.8,0.106,86.49,60.97,44.14
0.216,0.002,1,0.8,0.154,78.01,55.25,38.75
0.216,0.002,1,0.8,0.202,74.48,50.72,39.76
0.216,0.002,1,0.8,0.25,67.39,48.58,40.72
0.216,0.002,1,1,0.01,128.27,109.85,99.67
0.216,0.002,1,1,0.058,94.83,76.42,54.09
0.216,0.002,1,1,0.106,86.09,60.82,43.52
0.216,0.002,1,1,0.154,78.48,55.94,39.2
0.216,0.002,1,1,0.202,74.07,51.46,39.86
0.216,0.002,1,1,0.25,67.32,48.14,40.76
0.216,0.026,0,0,0.01,128.59,101.18,76.19
0.216,0.026,0,0,0.058,112.39,82.3,54.46
0.216,0.026,0,0,0.106,103.95,75.26,47.9
0.216,0.026,0,0,0.154,101.79,69.9,46.26
0.216,0.026,0,0,0.202,96.95,66.27,46.45
0.216,0.026,0,0,0.25,94.63,65.16,45.52
0.216,0.026,0,0.2,0.01,129.16,100.87,76.99
0.216,0.026,0,0.2,0.058,112.33,81.01,54.57
0.216,0.026,0,0.2,0.106,105.82,74.29,48.09
0.216,0.026,0,0.2,0.154,100.05,70.27,47.55
0.216,0.026,0,0.2,0.202,96.34,66.47,45.54
0.216,0.026,0,0.2,0.25,95.11,66.47,44.72
0.216,0.026,0,0.4,0.01,126.97,100.32,77.36
0.216,0.026,0,0.4,0.058,112.19,80.29,54.28
0.216,0.026,0,0.4,0.106,104.4,74.04,47.14
0.216,0.026,0,0.4,0.154,99.42,70.05,46.5
0.216,0.026,0,0.4,0.202,98.92,67.43,46.6
0.216,0.026,0,0.4,0.25,94.23,65.18,44.55
0.216,0.026,0,0.6,0.01,126.37,100.6,78.19
0.216,0.026,0,0.6,0.058,114.19,80.25,56.13
0.216,0.026,0,0.6,0.106,105.29,74.08,50.44
0.216,0.026,0,0.6,0.154,100.58,70.01,47.69
0.216,0.026,0,0.6,0.202,98.11,67.24,47.32
0.216,0.026,0,0.6,0.25,95.44,67.68,45.62
0.216,0.026,0,0.8,0.01,127.3,100.14,81.41
0.216,0.026,0,0.8,0.058,113.37,81.48,56.55
0.216,0.026,0,0.8,0.106,104.57,74.01,50.38
0.216,0.026,0,0.8,0.154,101.69,69.11,48.67
0.216,0.026,0,0.8,0.202,99.76,68.56,47
0.216,0.026,0,0.8,0.25,95.67,66.35,46.35
0.216,0.026,0,1,0.01,127.15,99.3,82.62
0.216,0.026,0,1,0.058,111.91,81.22,57.39
0.216,0.026,0,1,0.106,103.91,74.4,51.87
0.216,0.026,0,1,0.154,100.36,69.18,49.02
0.216,0.026,0,1,0.202,97.27,67.44,46.13
0.216,0.026,0,1,0.25,95.41,66.02,47.67
0.216,0.026,0.2,0,0.01,127.25,101.73,75.77
0.216,0.026,0.2,0,0.058,109.73,78.82,52.91
0.216,0.026,0.2,0,0.106,100.45,69.5,48.4
0.216,0.026,0.2,0,0.154,93.34,64.58,45.22
0.216,0.026,0.2,0,0.202,90.1,63.43,45.82
0.216,0.026,0.2,0,0.25,87.23,61.55,44.86
0.216,0.026,0.2,0.2,0.01,127.2,98.76,74.71
0.216,0.026,0.2,0.2,0.058,107.14,76.83,51.76
0.216,0.026,0.2,0.2,0.106,97.8,67.7,46.06
0.216,0.026,0.2,0.2,0.154,93.47,64.04,45.46
0.216,0.026,0.2,0.2,0.202,89.49,63.3,45.27
0.216,0.026,0.2,0.2,0.25,87.53,62.18,45.48
0.216,0.026,0.2,0.4,0.01,126.76,97.84,73.66
0.216,0.026,0.2,0.4,0.058,106.37,76.77,52.1
0.216,0.026,0.2,0.4,0.106,98.85,68.31,47.18
0.216,0.026,0.2,0.4,0.154,92.09,65.24,46.29
0.216,0.026,0.2,0.4,0.202,88.79,63.44,45.14
0.216,0.026,0.2,0.4,0.25,86.23,61.83,45.32
0.216,0.026,0.2,0.6,0.01,125.88,97.03,75.35
0.216,0.026,0.2,0.6,0.058,104.89,77.02,50.9
0.216,0.026,0.2,0.6,0.106,97.85,68.22,47.21
0.216,0.026,0.2,0.6,0.154,92.79,64.49,46.27
0.216,0.026,0.2,0.6,0.202,89.12,63.55,45.22
0.216,0.026,0.2,0.6,0.25,86.68,61.09,45.67
0.216,0.026,0.2,0.8,0.01,123.77,97.42,79.48
0.216,0.026,0.2,0.8,0.058,109.06,75.51,54.74
0.216,0.026,0.2,0.8,0.106,99.48,67.63,49.06
0.216,0.026,0.2,0.8,0.154,94.61,65.02,46.54
0.216,0.026,0.2,0.8,0.202,88.85,62.54,45.54
0.216,0.026,0.2,0.8,0.25,88.62,62.58,45.76
0.216,0.026,0.2,1,0.01,125.63,95.41,81.59
0.216,0.026,0.2,1,0.058,108.12,75.35,54.72
0.216,0.026,0.2,1,0.106,100.33,67.69,49.87
0.216,0.026,0.2,1,0.154,93.77,65.71,46.46
0.216,0.026,0.2,1,0.202,87.38,61.67,45.58
0.216,0.026,0.2,1,0.25,87.9,62.66,44.56
0.216,0.026,0.4,0,0.01,124.67,98.53,72.86
0.216,0.026,0.4,0,0.058,105.13,72.83,51.51
0.216,0.026,0.4,0,0.106,94.66,65.05,44.4
0.216,0.026,0.4,0,0.154,89.57,60.74,44.46
0.216,0.026,0.4,0,0.202,82.81,59.46,42.92
0.216,0.026,0.4,0,0.25,81.85,58.31,43.61
0.216,0.026,0.4,0.2,0.01,123.44,97.14,75.12
0.216,0.026,0.4,0.2,0.058,104,72.99,52.69
0.216,0.026,0.4,0.2,0.106,91.53,64.03,48.16
0.216,0.026,0.4,0.2,0.154,86.7,60.16,45.93
0.216,0.026,0.4,0.2,0.202,83.5,59.82,44.7
0.216,0.026,0.4,0.2,0.25,81.77,57.9,46.92
0.216,0.026,0.4,0.4,0.01,122.74,95.55,73.14
0.216,0.026,0.4,0.4,0.058,102.34,70.47,52.36
0.216,0.026,0.4,0.4,0.106,92.3,63.9,47.6
0.216,0.026,0.4,0.4,0.154,85.78,61.1,46.67
0.216,0.026,0.4,0.4,0.202,83.38,60.15,44.68
0.216,0.026,0.4,0.4,0.25,81.54,57.76,47.05
0.216,0.026,0.4,0.6,0.01,123.92,95.73,76.25
0.216,0.026,0.4,0.6,0.058,103.3,71.36,53.93
0.216,0.026,0.4,0.6,0.106,91.83,64.12,48.57
0.216,0.026,0.4,0.6,0.154,85.94,60.12,46.95
0.216,0.026,0.4,0.6,0.202,83.64,58.27,44.67
0.216,0.026,0.4,0.6,0.25,81.06,57.57,47.13
0.216,0.026,0.4,0.8,0.01,121.91,94.38,77.66
0.216,0.026,0.4,0.8,0.058,101.83,70.38,53.04
0.216,0.026,0.4,0.8,0.106,90.56,63.96,48.73
0.216,0.026,0.4,0.8,0.154,85.24,60.53,46.76
0.216,0.026,0.4,0.8,0.202,83.69,59.16,45.69
0.216,0.026,0.4,0.8,0.25,79.95,58.18,47.1
0.216,0.026,0.4,1,0.01,121.19,93.33,76.85
0.216,0.026,0.4,1,0.058,102.26,71.33,51.84
0.216,0.026,0.4,1,0.106,90.91,65.14,48.08
0.216,0.026,0.4,1,0.154,84.42,60.52,45.61
0.216,0.026,0.4,1,0.202,82.11,58.1,45.63
0.216,0.026,0.4,1,0.25,80.1,57.28,46.23
0.216,0.026,0.6,0,0.01,123.29,94.95,71.62
0.216,0.026,0.6,0,0.058,100.17,71.78,48.37
0.216,0.026,0.6,0,0.106,87.85,61.99,44.34
0.216,0.026,0.6,0,0.154,80.87,56.9,43.98
0.216,0.026,0.6,0,0.202,76.36,55.25,43.9
0.216,0.026,0.6,0,0.25,75.07,54.04,44.31
0.216,0.026,0.6,0.2,0.01,123.46,94.67,70.42
0.216,0.026,0.6,0.2,0.058,97.43,71.28,48.74
0.216,0.026,0.6,0.2,0.106,88.27,60.95,45.53
0.216,0.026,0.6,0.2,0.154,80.08,57.22,44.05
0.216,0.026,0.6,0.2,0.202,77.19,56.66,43.93
0.216,0.026,0.6,0.2,0.25,75.13,54.78,44.05
0.216,0.026,0.6,0.4,0.01,120.49,96.07,72.18
0.216,0.026,0.6,0.4,0.058,97.44,70.61,48.05
0.216,0.026,0.6,0.4,0.106,87.04,62.45,45.38
0.216,0.026,0.6,0.4,0.154,80.84,57.89,45.08
0.216,0.026,0.6,0.4,0.202,79.23,54.86,44.5
0.216,0.026,0.6,0.4,0.25,76.24,54.39,44.12
0.216,0.026,0.6,0.6,0.01,124.63,96.52,76.39
0.216,0.026,0.6,0.6,0.058,100.24,69.98,51.63
0.216,0.026,0.6,0.6,0.106,87.43,60.43,45.57
0.216,0.026,0.6,0.6,0.154,82.72,55.84,44.98
0.216,0.026,0.6,0.6,0.202,78.52,55.61,44.48
0.216,0.026,0.6,0.6,0.25,74.77,54.88,43.57
0.216,0.026,0.6,0.8,0.01,124.57,96.16,77.62
0.216,0.026,0.6,0.8,0.058,99.18,70.46,52.21
0.216,0.026,0.6,0.8,0.106,89.57,61.68,45.38
0.216,0.026,0.6,0.8,0.154,82.42,56.01,45.86
0.216,0.026,0.6,0.8,0.202,77.03,55.97,44.21
0.216,0.026,0.6,0.8,0.25,75.68,56.08,43.67
0.216,0.026,0.6,1,0.01,123.81,96.38,79.17
0.216,0.026,0.6,1,0.058,98.84,69.2,53.31
0.216,0.026,0.6,1,0.106,87.71,61.94,45.66
0.216,0.026,0.6,1,0.154,83.33,55.59,44.98
0.216,0.026,0.6,1,0.202,77.99,56.14,43.89
0.216,0.026,0.6,1,0.25,75.21,55.39,43.94
0.216,0.026,0.8,0,0.01,127.77,96.47,71.25
0.216,0.026,0.8,0,0.058,97.08,68.7,48.74
0.216,0.026,0.8,0,0.106,86.93,61.62,44.06
0.216,0.026,0.8,0,0.154,81.66,56.47,43.49
0.216,0.026,0.8,0,0.202,74.79,55.31,42.62
0.216,0.026,0.8,0,0.25,71.76,53.18,42.8
0.216,0.026,0.8,0.2,0.01,120.61,96.27,73.64
0.216,0.026,0.8,0.2,0.058,99.92,69.6,48.6
0.216,0.026,0.8,0.2,0.106,86.34,60.42,43.69
0.216,0.026,0.8,0.2,0.154,78.74,56.51,42.96
0.216,0.026,0.8,0.2,0.202,75.02,54.22,43.85
0.216,0.026,0.8,0.2,0.25,72.72,53.71,42.6
0.216,0.026,0.8,0.4,0.01,121.71,95.12,75.56
0.216,0.026,0.8,0.4,0.058,96.6,68.8,48.58
0.216,0.026,0.8,0.4,0.106,83.98,59.67,43.76
