Cm,Ch,Bm,Bh,T,sR,sG,sB
0.1,1,1,0,0.25,79.85,59.84,51.13
0.1,1,1,0.5,0.01,66.04,35.89,34.95
0.1,1,1,0.5,0.13,74.91,57.55,48.75
0.1,1,1,0.5,0.25,77.5,60.47,51.9
0.1,1,1,0.5,0.25,77.5,60.47,51.9
0.1,1,1,1,0.01,57.05,36.72,38.93
0.1,1,1,1,0.13,72.68,56.13,50.76
0.1,1,1,1,0.25,76.13,60.45,50.9
0.1,1,1,1,0.25,76.13,60.45,50.9
0.1,1,1,0.75,0.01,60.76,36.71,35.5
0.1,1,1,0.75,0.13,74.07,56.17,49.41
0.1,1,1,0.75,0.25,76.18,60.2,51.12
0.1,1,1,0.75,0.25,76.18,60.2,51.12
0.1,1,0.01,0,0.01,92.3,37.34,36.23
0.1,1,0.01,0,0.13,101.1,70.65,58.47
0.1,1,0.01,0,0.25,103.49,74.46,56.81
0.1,1,0.01,0,0.25,103.49,74.46,56.81
0.1,1,0.01,0.5,0.01,70.84,40.61,38.42
0.1,1,0.01,0.5,0.13,91.58,71.33,58.34
0.1,1,0.01,0.5,0.25,98.21,73.72,57.32
0.1,1,0.01,0.5,0.25,98.21,73.72,57.32
0.1,1,0.01,1,0.01,61.96,39.56,40.48
0.1,1,0.01,1,0.13,88.93,72.14,58.22
0.1,1,0.01,1,0.25,96.82,74.26,56.84
0.1,1,0.01,1,0.25,96.82,74.26,56.84
0.1,1,0.01,0.75,0.01,66.21,39.73,39.18
0.1,1,0.01,0.75,0.13,88.62,71.68,56.88
0.1,1,0.01,0.75,0.25,98.11,74.16,57.93
0.1,1,0.01,0.75,0.25,98.11,74.16,57.93
0.1,1,0.5,0,0.01,88.31,35.97,36.16
0.1,1,0.5,0,0.13,90.45,62.82,53.28
0.1,1,0.5,0,0.25,88.94,66.68,54.01
0.1,1,0.5,0,0.25,88.94,66.68,54.01
0.1,1,0.5,0.5,0.01,67.7,37.92,36.66
0.1,1,0.5,0.5,0.13,83.54,62.63,52.94
0.1,1,0.5,0.5,0.25,86.7,65.78,54.08
0.1,1,0.5,0.5,0.25,86.7,65.78,54.08
0.1,1,0.5,1,0.01,58.94,37.02,40.86
0.1,1,0.5,1,0.13,79.48,62.89,53.58
0.1,1,0.5,1,0.25,85.53,66.48,54.76
0.1,1,0.5,1,0.25,85.53,66.48,54.76
0.1,1,0.5,0.75,0.01,63.45,37.76,37.47
0.1,1,0.5,0.75,0.13,81.78,63.01,53
0.1,1,0.5,0.75,0.25,85.42,67.13,54.63
0.1,1,0.5,0.75,0.25,85.46,67.13,54.63
0.1,1,1,0,0.01,86.38,34.3,33.7
0.1,1,1,0,0.13,79.77,58.38,50.78
0.1,1,1,0,0.25,81.4,59.56,52.32
0.1,1,1,0,0.25,81.4,59.56,52.32
0.1,1,1,0.5,0.01,65.99,37.31,34.66
0.1,1,1,0.5,0.13,75.28,59.01,50.86
0.1,1,1,0.5,0.25,77.93,59.54,52.53
0.1,1,1,0.5,0.25,77.93,59.54,52.53
0.1,1,1,1,0.01,57.02,37.78,37.07
0.1,1,1,1,0.13,72.11,58.84,51.26
0.1,1,1,1,0.25,75.84,59.12,51.57
0.1,1,1,1,0.25,75.84,59.12,51.57
0.1,1,1,0.75,0.01,60.72,37.04,35.81
0.1,1,1,0.75,0.13,72.89,59.09,51.07
0.1,1,1,0.75,0.25,75.48,59.48,51.81
0.1,1,1,0.75,0.25,75.48,59.48,51.81
0.1,0,0,0,0.01,138.33,123.19,118.35
0.1,0,0,0,0.13,124.85,95.45,68.77
0.1,0,0,0,0.25,116.58,86.38,60.65
0.1,0,0,0,0.25,116.58,86.38,60.65
0.1,0,0,0.5,0.01,138.33,123.19,118.35
0.1,0,0,0.5,0.13,124.85,95.45,68.77
0.1,0,0,0.5,0.25,116.58,86.38,60.65
0.1,0,0,0.5,0.25,116.58,86.38,60.65
0.1,0,0,1,0.01,138.33,123.19,118.35
0.1,0,0,1,0.13,124.85,95.45,68.77
0.1,0,0,1,0.25,116.58,86.38,60.65
0.1,0,0,1,0.25,116.58,86.38,60.65
0.1,0,0,0.75,0.01,138.33,123.19,118.35
0.1,0,0,0.75,0.13,124.85,95.45,68.77
0.1,0,0,0.75,0.25,116.58,86.38,60.65
0.1,0,0,0.75,0.25,116.58,86.38,60.65
0.1,0,0.5,0,0.01,133.43,119.51,116.68
0.1,0,0.5,0,0.13,110.61,89.83,69.43
0.1,0,0.5,0,0.25,104.17,79.16,59.99
0.1,0,0.5,0,0.25,104.17,79.16,59.99
0.1,0,0.5,0.5,0.01,135.28,122.09,118.55
0.1,0,0.5,0.5,0.13,110.61,89.83,69.43
0.1,0,0.5,0.5,0.25,104.17,79.16,59.99
0.1,0,0.5,0.5,0.25,104.17,79.16,59.99
0.1,0,0.5,1,0.01,135.28,122.09,118.55
0.1,0,0.5,1,0.13,110.61,89.83,69.43
0.1,0,0.5,1,0.25,104.17,79.16,59.99
0.1,0,0.5,1,0.25,104.17,79.16,59.99
0.1,0,0.5,0.75,0.01,135.28,122.09,118.55
0.1,0,0.5,0.75,0.13,110.61,89.83,69.43
0.1,0,0.5,0.75,0.25,104.17,79.16,59.99
0.1,0,0.5,0.75,0.25,104.17,79.16,59.99
0.1,0,1,0,0.01,129.42,119.18,117.11
0.1,0,1,0,0.13,103.49,81.82,64.38
0.1,0,1,0,0.25,93.09,69.31,56.25
0.1,0,1,0,0.25,93.09,69.31,56.25
0.1,0,1,0.5,0.01,129.42,119.18,117.11
0.1,0,1,0.5,0.13,103.49,81.82,64.38
0.1,0,1,0.5,0.25,93.09,69.31,56.25
0.1,0,1,0.5,0.25,93.09,69.31,56.25
0.1,0,1,1,0.01,129.42,119.18,117.11
0.1,0,1,1,0.13,103.49,81.82,64.38
0.1,0,1,1,0.25,93.09,69.31,56.25
0.1,0,1,1,0.25,93.09,69.31,56.25
0.1,0,1,0.75,0.01,128.29,119.31,117.12
0.1,0,1,0.75,0.13,98.33,76.33,60.24
0.1,0,1,0.75,0.25,86.13,68,52.72
0.1,0,1,0.75,0.25,86.13,68,52.72
0.1,0,0.01,0,0.01,134.79,122.75,119.17
0.1,0,0.01,0,0.13,119.86,95.57,68.27
0.1,0,0.01,0,0.25,114.55,85.55,62.13
0.1,0,0.01,0,0.25,114.55,85.55,62.13
0.1,0,0.01,0.5,0.01,134.79,122.75,119.17
0.1,0,0.01,0.5,0.13,119.86,95.57,68.27
0.1,0,0.01,0.5,0.25,114.55,85.55,62.13
0.1,0,0.01,0.5,0.25,114.55,85.55,62.13
0.1,0,0.01,1,0.01,134.79,122.75,119.17
0.1,0,0.01,1,0.13,119.86,95.57,68.27
0.1,0,0.01,1,0.25,114.55,85.55,62.13
0.1,0,0.01,1,0.25,114.55,85.55,62.13
0.1,0,0.01,0.75,0.01,134.79,122.75,119.17
0.1,0,0.01,0.75,0.13,119.86,95.57,68.27
0.1,0,0.01,0.75,0.25,114.55,85.55,62.13
0.1,0,0.01,0.75,0.25,114.55,85.55,62.13
0.1,0,0.5,0,0.01,133.22,120.49,115.2
0.1,0,0.5,0,0.13,105.72,84.32,64.53
0.1,0,0.5,0,0.25,97.66,74.14,57.58
0.1,0,0.5,0,0.25,97.66,74.14,57.58
0.1,0,0.5,0.5,0.01,133.22,120.49,115.2
0.1,0,0.5,0.5,0.13,109.82,86.83,65.11
0.1,0,0.5,0.5,0.25,101.21,76.34,58.65
0.1,0,0.5,0.5,0.25,101.21,76.34,58.65
0.1,0,0.5,1,0.01,131.58,117.56,118.34
0.1,0,0.5,1,0.13,109.82,86.83,65.11
0.1,0,0.5,1,0.25,101.21,76.34,58.65
0.1,0,0.5,1,0.25,101.21,76.34,58.65
0.1,0,0.5,0.75,0.01,131.58,117.56,118.34
0.1,0,0.5,0.75,0.13,109.82,86.83,65.11
0.1,0,0.5,0.75,0.25,101.21,76.34,58.65
0.1,0,0.5,0.75,0.25,101.21,76.34,58.65
0.1,0,1,0,0.01,129.39,117.21,116.68
0.1,0,1,0,0.13,99.21,78.35,59.51
0.1,0,1,0,0.25,88.22,68.87,54.41
0.1,0,1,0,0.25,88.22,68.87,54.41
0.1,0,1,0.5,0.01,129.39,117.21,116.68
0.1,0,1,0.5,0.13,99.21,78.35,59.51
0.1,0,1,0.5,0.25,88.22,68.87,54.41
0.1,0,1,0.5,0.25,88.22,68.87,54.41
0.1,0,1,1,0.01,129.39,117.21,116.68
0.1,0,1,1,0.13,99.21,78.35,59.51
0.1,0,1,1,0.25,88.22,68.87,54.41
0.1,0,1,1,0.25,88.22,68.87,54.41
0.1,0,1,0.75,0.01,129.39,117.21,116.68
0.1,0,1,0.75,0.13,99.21,78.35,59.51
0.1,0,1,0.75,0.25,88.22,68.87,54.41
0.1,0,1,0.75,0.25,88.22,68.87,54.41
0.1,0.003,0,0,0.01,134.96,121.33,109.05
0.1,0.003,0,0,0.13,116.11,91,69.64
0.1,0.003,0,0,0.25,112.59,85.61,61.63
0.1,0.003,0,0,0.25,112.59,85.61,61.63
0.1,0.003,0,0.5,0.01,131.89,115.77,106.04
0.1,0.003,0,0.5,0.13,116.82,90.97,69.43
0.1,0.003,0,0.5,0.25,114.35,85.32,61.1
0.1,0.003,0,0.5,0.25,114.35,85.32,61.1
0.1,0.003,0,1,0.01,129.55,115.5,105.18
0.1,0.003,0,1,0.13,116.98,91.17,69.04
0.1,0.003,0,1,0.25,113.69,84.27,61.92
0.1,0.003,0,1,0.25,113.69,84.27,61.92
0.1,0.003,0,0.75,0.01,131.51,115.39,105.64
0.1,0.003,0,0.75,0.13,117.18,91.41,69.66
0.1,0.003,0,0.75,0.25,113.94,85.21,60.93
0.1,0.003,0,0.75,0.25,113.94,85.21,60.93
0.1,0.003,0.5,0,0.01,127.34,110.94,106.28
0.1,0.003,0.5,0,0.13,105.85,83.66,63.07
0.1,0.003,0.5,0,0.25,97.48,74.21,57.77
0.1,0.003,0.5,0,0.25,97.48,74.21,57.77
0.1,0.003,0.5,0.5,0.01,128.42,110.3,103.77
0.1,0.003,0.5,0.5,0.13,104.53,82.94,63.48
0.1,0.003,0.5,0.5,0.25,97.71,74.49,59.48
0.1,0.003,0.5,0.5,0.25,97.71,74.49,59.48
0.1,0.003,0.5,1,0.01,127.19,111.86,103.6
0.1,0.003,0.5,1,0.13,104.23,83.18,63.32
0.1,0.003,0.5,1,0.25,102.56,75.93,57.23
0.1,0.003,0.5,1,0.25,102.56,75.93,57.23
0.1,0.003,0.5,0.75,0.01,126.75,117.5,104.34
0.1,0.003,0.5,0.75,0.13,107.11,84.55,64.6
0.1,0.003,0.5,0.75,0.25,101.86,76.16,58.33
0.1,0.003,0.5,0.75,0.25,101.86,76.16,58.33
0.1,0.003,1,0,0.01,129.69,112.51,104.68
0.1,0.003,1,0,0.13,97.15,79.24,61
0.1,0.003,1,0,0.25,88.77,69.13,55.46
0.1,0.003,1,0,0.25,88.77,69.13,55.46
0.1,0.003,1,0.5,0.01,129.18,112.66,102.07
0.1,0.003,1,0.5,0.13,97.7,78.15,59.3
0.1,0.003,1,0.5,0.25,89.18,68.81,53.98
0.1,0.003,1,0.5,0.25,89.18,68.81,53.98
0.1,0.003,1,1,0.01,127.45,112.73,101.85
0.1,0.003,1,1,0.13,96.59,77.16,60.75
0.1,0.003,1,1,0.25,87.89,68.23,55.15
0.1,0.003,1,1,0.25,87.89,68.23,55.15
0.1,0.003,1,0.75,0.01,128.76,112.87,102.65
0.1,0.003,1,0.75,0.13,97.51,76.96,59.97
0.1,0.003,1,0.75,0.25,88.72,68.59,55.16
0.1,0.003,1,0.75,0.25,88.72,68.59,55.16
0.1,0.003,0.01,0,0.01,133.82,119.24,107.43
0.1,0.003,0.01,0,0.13,118.74,93.23,69.56
0.1,0.003,0.01,0,0.25,113.11,87.84,62.4
0.1,0.003,0.01,0,0.25,113.11,87.84,62.4
0.1,0.003,0.01,0.5,0.01,133.42,119.11,106.74
0.1,0.003,0.01,0.5,0.13,117.9,92.07,68.94
0.1,0.003,0.01,0.5,0.25,114.05,84.63,60.52
0.1,0.003,0.01,0.5,0.25,114.05,84.63,60.52
0.1,0.003,0.01,1,0.01,132.03,119.42,105.01
0.1,0.003,0.01,1,0.13,118.73,93.37,67.43
0.1,0.003,0.01,1,0.25,114.35,84.61,61.08
0.1,0.003,0.01,1,0.25,114.35,84.61,61.08
0.1,0.003,0.01,0.75,0.01,130.93,118.52,104.95
0.1,0.003,0.01,0.75,0.13,117.01,91.87,68.09
0.1,0.003,0.01,0.75,0.25,114.77,83.57,61.53
0.1,0.003,0.01,0.75,0.25,114.77,83.57,61.53
0.1,0.003,0.5,0,0.01,130.33,115.62,104.62
0.1,0.003,0.5,0,0.13,105.8,85.66,63.84
0.1,0.003,0.5,0,0.25,98.51,74.61,56.4
0.1,0.003,0.5,0,0.25,98.51,74.61,56.4
0.1,0.003,0.5,0.5,0.01,128.14,115.48,101.85
0.1,0.003,0.5,0.5,0.13,104.17,84.44,62.91
0.1,0.003,0.5,0.5,0.25,98.41,73.71,57.52
0.1,0.003,0.5,0.5,0.25,98.41,73.71,57.52
0.1,0.003,0.5,1,0.01,128.82,115.24,101.3
0.1,0.003,0.5,1,0.13,104.43,84.87,63.52
0.1,0.003,0.5,1,0.25,97.97,73.77,56.08
0.1,0.003,0.5,1,0.25,97.97,73.77,56.08
0.1,0.003,0.5,0.75,0.01,129.28,115.95,103.59
0.1,0.003,0.5,0.75,0.13,104.73,85.08,63.13
0.1,0.003,0.5,0.75,0.25,98.12,74.27,55.69
0.1,0.003,0.5,0.75,0.25,100.91,74.54,55.71
0.1,0.003,1,0,0.01,126.73,113.65,104.9
0.1,0.003,1,0,0.13,97.63,72.3,58.18
0.1,0.003,1,0,0.25,90.15,66.02,52.95
0.1,0.003,1,0,0.25,90.15,66.02,52.95
0.1,0.003,1,0.5,0.01,124.96,113.87,103.74
0.1,0.003,1,0.5,0.13,97.66,72.44,58.81
0.1,0.003,1,0.5,0.25,89.48,66.42,53.17
0.1,0.003,1,0.5,0.25,89.48,66.42,53.17
0.1,0.003,1,1,0.01,124.61,115.02,102.09
0.1,0.003,1,1,0.13,98.16,72.68,59.13
0.1,0.003,1,1,0.25,89.47,65.5,52.95
0.1,0.003,1,1,0.25,89.47,65.5,52.95
0.1,0.003,1,0.75,0.01,124.87,115.17,102.32
0.1,0.003,1,0.75,0.13,98.78,72.56,58.42
0.1,0.003,1,0.75,0.25,89.07,65.95,52.9
0.1,0.003,1,0.75,0.25,89.07,65.95,52.9
0.1,0.02,0,0,0.01,125.4,105.04,83.88
0.1,0.02,0,0,0.13,117.9,88.41,63.81
0.1,0.02,0,0,0.25,114.37,83.48,60.4
0.1,0.02,0,0,0.25,114.37,83.48,60.4
0.1,0.02,0,0.5,0.01,125.69,103.56,85.19
0.1,0.02,0,0.5,0.13,114.49,88.91,65.04
0.1,0.02,0,0.5,0.25,110.9,83.52,61.58
0.1,0.02,0,0.5,0.25,110.9,83.52,61.58
0.1,0.02,0,1,0.01,123.08,102.61,88.91
0.1,0.02,0,1,0.13,115.5,86.19,67.36
0.1,0.02,0,1,0.25,109.85,83.9,60.73
0.1,0.02,0,1,0.25,113.32,82.63,59.83
0.1,0.02,0,0.75,0.01,127.73,104.19,85.7
0.1,0.02,0,0.75,0.13,117.98,87.61,65.33
0.1,0.02,0,0.75,0.25,114.07,82.62,60.91
0.1,0.02,0,0.75,0.25,114.07,82.62,60.91
0.1,0.02,0.5,0,0.01,126.79,102.26,81.45
0.1,0.02,0.5,0,0.13,105.61,78.82,60.26
0.1,0.02,0.5,0,0.25,99.54,72.23,56.1
0.1,0.02,0.5,0,0.25,99.54,72.23,56.1
0.1,0.02,0.5,0.5,0.01,123.34,100.76,83.6
0.1,0.02,0.5,0.5,0.13,106.07,78.07,59.51
0.1,0.02,0.5,0.5,0.25,98.62,71.75,55.96
0.1,0.02,0.5,0.5,0.25,98.62,71.75,55.96
0.1,0.02,0.5,1,0.01,124.97,100.83,85.78
0.1,0.02,0.5,1,0.13,105.05,77.1,61.13
0.1,0.02,0.5,1,0.25,98.98,71.43,56.87
0.1,0.02,0.5,1,0.25,98.98,71.43,56.87
0.1,0.02,0.5,0.75,0.01,122.91,100.79,84.92
0.1,0.02,0.5,0.75,0.13,103.34,78.44,61.17
0.1,0.02,0.5,0.75,0.25,99.4,72,55.95
0.1,0.02,0.5,0.75,0.25,99.4,72,55.95
0.1,0.02,1,0,0.01,122.17,99.99,80.33
0.1,0.02,1,0,0.13,96.47,70.49,55.62
0.1,0.02,1,0,0.25,88.4,65.97,53.22
0.1,0.02,1,0,0.25,88.4,65.97,53.22
0.1,0.02,1,0.5,0.01,121.05,98.05,81.97
0.1,0.02,1,0.5,0.13,96.56,71.68,54.68
0.1,0.02,1,0.5,0.25,87.88,65.42,53.23
0.1,0.02,1,0.5,0.25,87.88,65.42,53.23
0.1,0.02,1,1,0.01,121.52,97.83,84.02
0.1,0.02,1,1,0.13,96.3,71.19,57.9
0.1,0.02,1,1,0.25,87.35,65.48,54.56
0.1,0.02,1,1,0.25,87.35,65.48,54.56
0.1,0.02,1,0.75,0.01,118.57,98.16,82.79
0.1,0.02,1,0.75,0.13,95.07,72.33,56.69
0.1,0.02,1,0.75,0.25,86.78,65.01,55.83
0.1,0.02,1,0.75,0.25,86.78,65.01,55.83
0.1,0.02,0.01,0,0.01,129.33,105.94,83.31
0.1,0.02,0.01,0,0.13,120.87,88.26,65.37
0.1,0.02,0.01,0,0.25,116.11,83.43,59.55
0.1,0.02,0.01,0,0.25,116.11,83.43,59.55
0.1,0.02,0.01,0.5,0.01,129.61,106.35,83.91
0.1,0.02,0.01,0.5,0.13,120.37,86.69,65.23
0.1,0.02,0.01,0.5,0.25,115.69,83.5,61.93
0.1,0.02,0.01,0.5,0.25,115.69,83.5,61.93
0.1,0.02,0.01,1,0.01,128.07,103.8,87.93
0.1,0.02,0.01,1,0.13,118.09,87.48,66.36
0.1,0.02,0.01,1,0.25,114.26,83.17,61.38
0.1,0.02,0.01,1,0.25,114.26,83.17,61.38
0.1,0.02,0.01,0.75,0.01,127.76,104.26,86.03
0.1,0.02,0.01,0.75,0.13,119.94,87.45,65.96
0.1,0.02,0.01,0.75,0.25,113.67,84.2,61.65
0.1,0.02,0.01,0.75,0.25,113.67,84.2,61.65
0.1,0.02,0.5,0,0.01,127.71,103.42,81.48
0.1,0.02,0.5,0,0.13,107.99,79.08,61.02
0.1,0.02,0.5,0,0.25,100.96,74.17,57.22
0.1,0.02,0.5,0,0.25,100.96,74.17,57.22
0.1,0.02,0.5,0.5,0.01,124.11,101.55,83.58
0.1,0.02,0.5,0.5,0.13,105,78.08,60.48
0.1,0.02,0.5,0.5,0.25,95.71,73.02,57.78
0.1,0.02,0.5,0.5,0.25,95.71,73.02,57.78
0.1,0.02,0.5,1,0.01,121.24,102.62,84.75
0.1,0.02,0.5,1,0.13,102.07,78.74,62.16
0.1,0.02,0.5,1,0.25,99.26,72.01,57.75
0.1,0.02,0.5,1,0.25,99.26,72.01,57.75
0.1,0.02,0.5,0.75,0.01,120.96,102.89,83.48
0.1,0.02,0.5,0.75,0.13,103.51,78.72,60.7
0.1,0.02,0.5,0.75,0.25,96.99,72.76,58.04
0.1,0.02,0.5,0.75,0.25,96.99,72.76,58.04
0.1,0.02,1,0,0.01,121.78,100.4,80.1
0.1,0.02,1,0,0.13,94.13,70.99,57.37
0.1,0.02,1,0,0.25,86.23,66.36,54.7
0.1,0.02,1,0,0.25,86.23,66.36,54.7
0.1,0.02,1,0.5,0.01,120.81,99.2,82.79
0.1,0.02,1,0.5,0.13,91.08,70.54,57.1
0.1,0.02,1,0.5,0.25,86.27,66.7,54.03
0.1,0.02,1,0.5,0.25,86.27,66.7,54.03
0.1,0.02,1,1,0.01,118.28,98.65,82.24
0.1,0.02,1,1,0.13,90.22,69.39,58.5
0.1,0.02,1,1,0.25,86.04,66.25,54.51
0.1,0.02,1,1,0.25,86.04,66.25,54.51
0.1,0.02,1,0.75,0.01,118.92,99.85,82.76
0.1,0.02,1,0.75,0.13,91,69.79,59.19
0.1,0.02,1,0.75,0.25,86.66,65.67,55.05
0.1,0.02,1,0.75,0.25,86.66,65.67,55.05
0.1,0.07,0,0,0.01,118.01,83.28,62.03
0.1,0.07,0,0,0.13,115.18,78.86,62.43
0.1,0.07,0,0,0.25,111.1,79.83,60.99
0.1,0.07,0,0,0.25,111.1,79.83,60.99
0.1,0.07,0,0.5,0.01,114.61,79.12,65.94
0.1,0.07,0,0.5,0.13,112.8,79.59,62.31
0.1,0.07,0,0.5,0.25,107.82,78.58,61.14
0.1,0.07,0,0.5,0.25,107.82,78.58,61.14
0.1,0.07,0,1,0.01,110.69,78.42,72.43
0.1,0.07,0,1,0.13,109.11,79.34,64.1
0.1,0.07,0,1,0.25,108.84,79.84,61.49
0.1,0.07,0,1,0.25,108.84,79.84,61.49
0.1,0.07,0,0.75,0.01,112.82,78.25,70.4
0.1,0.07,0,0.75,0.13,111.13,78.88,62.84
0.1,0.07,0,0.75,0.25,105.47,80.39,61.85
0.1,0.07,0,0.75,0.25,105.47,80.39,61.85
0.1,0.07,0.5,0,0.01,114.48,78.88,60.17
0.1,0.07,0.5,0,0.13,102.16,70.78,57.63
0.1,0.07,0.5,0,0.25,96.18,69.33,56.84
0.1,0.07,0.5,0,0.25,96.18,69.33,56.84
0.1,0.07,0.5,0.5,0.01,111.3,77.11,63.89
0.1,0.07,0.5,0.5,0.13,99.42,70.81,58.49
0.1,0.07,0.5,0.5,0.25,96.31,68.73,57.74
0.1,0.07,0.5,0.5,0.25,96.31,68.73,57.74
0.1,0.07,0.5,1,0.01,106.75,75.76,70.26
0.1,0.07,0.5,1,0.13,98.15,70.48,59.17
0.1,0.07,0.5,1,0.25,95.94,67.77,58.42
0.1,0.07,0.5,1,0.25,95.94,67.77,58.42
0.1,0.07,0.5,0.75,0.01,109.88,75.4,66.44
0.1,0.07,0.5,0.75,0.13,99.17,70.29,59.84
0.1,0.07,0.5,0.75,0.25,96.4,68.75,58.96
0.1,0.07,0.5,0.75,0.25,96.4,68.75,58.96
0.1,0.07,1,0,0.01,111.76,75.96,58.16
0.1,0.07,1,0,0.13,89.83,64.49,55.63
0.1,0.07,1,0,0.25,85.7,63.5,52.95
0.1,0.07,1,0,0.25,85.7,63.5,52.95
0.1,0.07,1,0.5,0.01,109.83,73.95,61.15
0.1,0.07,1,0.5,0.13,89.3,62.96,56.68
0.1,0.07,1,0.5,0.25,84.46,60.49,53.37
0.1,0.07,1,0.5,0.25,84.46,60.49,53.37
0.1,0.07,1,1,0.01,108.83,72.3,68.82
0.1,0.07,1,1,0.13,88.62,62.7,54.43
0.1,0.07,1,1,0.25,83.13,62.44,53.46
0.1,0.07,1,1,0.25,83.13,62.44,53.46
0.1,0.07,1,0.75,0.01,107.93,73.1,65.86
0.1,0.07,1,0.75,0.13,89.53,62.68,54.21
0.1,0.07,1,0.75,0.25,83.15,61.77,52.4
0.1,0.07,1,0.75,0.25,83.15,61.77,52.4
0.1,0.07,0.01,0,0.01,121.81,80.2,60.87
0.1,0.07,0.01,0,0.13,113.98,78.49,60.44
0.1,0.07,0.01,0,0.25,112.98,79.99,57.88
0.1,0.07,0.01,0,0.25,112.98,79.99,57.88
0.1,0.07,0.01,0.5,0.01,117.05,77.62,65.54
0.1,0.07,0.01,0.5,0.13,110.59,78.83,59.25
0.1,0.07,0.01,0.5,0.25,110.92,79.56,59.04
0.1,0.07,0.01,0.5,0.25,110.92,79.56,59.04
0.1,0.07,0.01,1,0.01,113.49,78.32,72.24
0.1,0.07,0.01,1,0.13,110.66,79.34,61.84
0.1,0.07,0.01,1,0.25,110.93,79.59,58.63
0.1,0.07,0.01,1,0.25,110.93,79.59,58.63
0.1,0.07,0.01,0.75,0.01,112.51,80.41,67.72
0.1,0.07,0.01,0.75,0.13,112.68,78.35,60.93
0.1,0.07,0.01,0.75,0.25,110.85,79.21,59.45
0.1,0.07,0.01,0.75,0.25,110.85,79.21,59.45
0.1,0.07,0.5,0,0.01,119.43,78.33,58.57
0.1,0.07,0.5,0,0.13,101.28,71.18,56.24
0.1,0.07,0.5,0,0.25,95.89,67.67,56.59
0.1,0.07,0.5,0,0.25,95.89,67.67,56.59
0.1,0.07,0.5,0.5,0.01,112.44,77.03,62.82
0.1,0.07,0.5,0.5,0.13,98.76,71.05,56.16
0.1,0.07,0.5,0.5,0.25,96.33,71.11,57.56
0.1,0.07,0.5,0.5,0.25,96.38,71.05,58.12
0.1,0.07,0.5,1,0.01,109.18,76.05,72.11
0.1,0.07,0.5,1,0.13,99.38,72.35,60.71
0.1,0.07,0.5,1,0.25,95.69,71.51,58.59
0.1,0.07,0.5,1,0.25,95.69,71.51,58.59
0.1,0.07,0.5,0.75,0.01,111.18,76.5,67.33
0.1,0.07,0.5,0.75,0.13,100.21,71.93,58.96
0.1,0.07,0.5,0.75,0.25,95.63,70.83,58.65
0.1,0.07,0.5,0.75,0.25,95.63,70.83,58.65
0.1,0.07,1,0,0.01,115.62,78.28,57.71
0.1,0.07,1,0,0.13,93.29,65.17,53.78
0.1,0.07,1,0,0.25,85.1,64.22,54.21
0.1,0.07,1,0,0.25,85.1,64.22,54.21
0.1,0.07,1,0.5,0.01,112.3,75.92,62.27
0.1,0.07,1,0.5,0.13,91.9,65.16,55.38
0.1,0.07,1,0.5,0.25,85.98,64.37,54.28
0.1,0.07,1,0.5,0.25,85.98,64.37,54.28
0.1,0.07,1,1,0.01,106.32,74.83,69
0.1,0.07,1,1,0.13,90.84,65.09,54.77
0.1,0.07,1,1,0.25,85.26,63.01,55.3
0.1,0.07,1,1,0.25,85.26,63.01,55.3
0.1,0.07,1,0.75,0.01,109.25,74.78,65.13
0.1,0.07,1,0.75,0.13,90.09,64.03,54.97
0.1,0.07,1,0.75,0.25,85.22,64.38,54.66
0.1,0.07,1,0.75,0.25,85.22,64.38,54.66
0.1,0.16,0,0,0.01,117.66,64.34,50.34
0.1,0.16,0,0,0.13,112.34,75.42,59.11
0.1,0.16,0,0,0.25,109.78,77.91,61.78
0.1,0.16,0,0,0.25,109.78,77.91,61.78
0.1,0.16,0,0.5,0.01,107.04,62.81,55.5
0.1,0.16,0,0.5,0.13,107.71,74.77,60.4
0.1,0.16,0,0.5,0.25,109.29,76.54,61.55
0.1,0.16,0,0.5,0.25,109.29,76.54,61.55
0.1,0.16,0,1,0.01,99.82,61.63,62.32
0.1,0.16,0,1,0.13,104.46,74.88,62.91
0.1,0.16,0,1,0.25,108.52,78.23,61.74
0.1,0.16,0,1,0.25,108.52,78.23,61.74
0.1,0.16,0,0.75,0.01,101.51,61.39,57.59
0.1,0.16,0,0.75,0.13,106.79,74.5,59.72
0.1,0.16,0,0.75,0.25,107.36,77.78,61.23
0.1,0.16,0,0.75,0.25,107.36,77.78,61.23
0.1,0.16,0.5,0,0.01,112.05,59.53,50.62
0.1,0.16,0.5,0,0.13,98.72,66.65,55.75
0.1,0.16,0.5,0,0.25,95.37,68.29,55.97
0.1,0.16,0.5,0,0.25,95.37,68.29,55.97
0.1,0.16,0.5,0.5,0.01,105.14,58.02,52.6
0.1,0.16,0.5,0.5,0.13,97.05,66.55,55.35
0.1,0.16,0.5,0.5,0.25,94.42,68.35,56.22
0.1,0.16,0.5,0.5,0.25,94.42,68.35,56.22
0.1,0.16,0.5,1,0.01,95.01,57.23,60.15
0.1,0.16,0.5,1,0.13,93.63,67.38,56.51
0.1,0.16,0.5,1,0.25,93.21,68.22,55.24
0.1,0.16,0.5,1,0.25,93.21,68.22,55.24
0.1,0.16,0.5,0.75,0.01,100.34,57.39,54.98
0.1,0.16,0.5,0.75,0.13,94.68,65.92,56.94
0.1,0.16,0.5,0.75,0.25,92.84,68.43,56.23
